video_id,sequence,video_frame,sequence_frame,image_id,image_path
1,60754,11038,2622,1-11038,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11038.jpg
1,60754,11039,2623,1-11039,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11039.jpg
1,60754,11040,2624,1-11040,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11040.jpg
1,60754,11041,2625,1-11041,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11041.jpg
1,60754,11042,2626,1-11042,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11042.jpg
1,60754,11043,2627,1-11043,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11043.jpg
1,60754,11044,2628,1-11044,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11044.jpg
1,60754,11045,2629,1-11045,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11045.jpg
1,60754,11046,2630,1-11046,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11046.jpg
1,60754,11047,2631,1-11047,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11047.jpg
1,60754,11048,2632,1-11048,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11048.jpg
1,60754,11049,2633,1-11049,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11049.jpg
1,60754,11050,2634,1-11050,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11050.jpg
1,60754,11051,2635,1-11051,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11051.jpg
1,60754,11052,2636,1-11052,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11052.jpg
1,60754,11053,2637,1-11053,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11053.jpg
1,60754,11054,2638,1-11054,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11054.jpg
1,60754,11055,2639,1-11055,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11055.jpg
1,60754,11056,2640,1-11056,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11056.jpg
1,60754,11057,2641,1-11057,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11057.jpg
1,60754,11058,2642,1-11058,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11058.jpg
1,60754,11059,2643,1-11059,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11059.jpg
1,60754,11060,2644,1-11060,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11060.jpg
1,60754,11061,2645,1-11061,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11061.jpg
1,60754,11062,2646,1-11062,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11062.jpg
1,60754,11063,2647,1-11063,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11063.jpg
1,60754,11064,2648,1-11064,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11064.jpg
1,60754,11065,2649,1-11065,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11065.jpg
1,60754,11066,2650,1-11066,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11066.jpg
1,60754,11067,2651,1-11067,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11067.jpg
1,60754,11068,2652,1-11068,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11068.jpg
1,60754,11069,2653,1-11069,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11069.jpg
1,60754,11070,2654,1-11070,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11070.jpg
1,60754,11071,2655,1-11071,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11071.jpg
1,60754,11072,2656,1-11072,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11072.jpg
1,60754,11073,2657,1-11073,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11073.jpg
1,60754,11074,2658,1-11074,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11074.jpg
1,60754,11075,2659,1-11075,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11075.jpg
1,60754,11076,2660,1-11076,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11076.jpg
1,60754,11077,2661,1-11077,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11077.jpg
1,60754,11078,2662,1-11078,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11078.jpg
1,60754,11079,2663,1-11079,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11079.jpg
1,60754,11080,2664,1-11080,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11080.jpg
1,60754,11081,2665,1-11081,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11081.jpg
1,60754,11082,2666,1-11082,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11082.jpg
1,60754,11083,2667,1-11083,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11083.jpg
1,60754,11084,2668,1-11084,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11084.jpg
1,60754,11085,2669,1-11085,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11085.jpg
1,60754,11086,2670,1-11086,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11086.jpg
1,60754,11087,2671,1-11087,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11087.jpg
1,60754,11088,2672,1-11088,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11088.jpg
1,60754,11089,2673,1-11089,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11089.jpg
1,60754,11090,2674,1-11090,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11090.jpg
1,60754,11091,2675,1-11091,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11091.jpg
1,60754,11092,2676,1-11092,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11092.jpg
1,60754,11093,2677,1-11093,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11093.jpg
1,60754,11094,2678,1-11094,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11094.jpg
1,60754,11095,2679,1-11095,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11095.jpg
1,60754,11096,2680,1-11096,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11096.jpg
1,60754,11097,2681,1-11097,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11097.jpg
1,60754,11098,2682,1-11098,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11098.jpg
1,60754,11099,2683,1-11099,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11099.jpg
1,60754,11100,2684,1-11100,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11100.jpg
1,60754,11101,2685,1-11101,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11101.jpg
1,60754,11102,2686,1-11102,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11102.jpg
1,60754,11103,2687,1-11103,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11103.jpg
1,60754,11104,2688,1-11104,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11104.jpg
1,60754,11105,2689,1-11105,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11105.jpg
1,60754,11106,2690,1-11106,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11106.jpg
1,60754,11107,2691,1-11107,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11107.jpg
1,60754,11108,2692,1-11108,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11108.jpg
1,60754,11109,2693,1-11109,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11109.jpg
1,60754,11110,2694,1-11110,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11110.jpg
1,60754,11111,2695,1-11111,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11111.jpg
1,60754,11112,2696,1-11112,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11112.jpg
1,60754,11113,2697,1-11113,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11113.jpg
1,60754,11114,2698,1-11114,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11114.jpg
1,60754,11115,2699,1-11115,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11115.jpg
1,60754,11116,2700,1-11116,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11116.jpg
1,60754,11117,2701,1-11117,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11117.jpg
1,60754,11118,2702,1-11118,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11118.jpg
1,60754,11119,2703,1-11119,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11119.jpg
1,60754,11120,2704,1-11120,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11120.jpg
1,60754,11121,2705,1-11121,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11121.jpg
1,60754,11122,2706,1-11122,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11122.jpg
1,60754,11123,2707,1-11123,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11123.jpg
1,60754,11124,2708,1-11124,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11124.jpg
1,60754,11125,2709,1-11125,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11125.jpg
1,60754,11126,2710,1-11126,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11126.jpg
1,60754,11127,2711,1-11127,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11127.jpg
1,60754,11128,2712,1-11128,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11128.jpg
1,60754,11129,2713,1-11129,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11129.jpg
1,60754,11130,2714,1-11130,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11130.jpg
1,60754,11131,2715,1-11131,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11131.jpg
1,60754,11132,2716,1-11132,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11132.jpg
1,60754,11133,2717,1-11133,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11133.jpg
1,60754,11134,2718,1-11134,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11134.jpg
1,60754,11135,2719,1-11135,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11135.jpg
1,60754,11136,2720,1-11136,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11136.jpg
1,60754,11137,2721,1-11137,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11137.jpg
1,60754,11138,2722,1-11138,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11138.jpg
1,60754,11139,2723,1-11139,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11139.jpg
1,60754,11140,2724,1-11140,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11140.jpg
1,60754,11141,2725,1-11141,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11141.jpg
1,60754,11142,2726,1-11142,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11142.jpg
1,60754,11143,2727,1-11143,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11143.jpg
1,60754,11144,2728,1-11144,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11144.jpg
1,60754,11145,2729,1-11145,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11145.jpg
1,60754,11146,2730,1-11146,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11146.jpg
1,60754,11147,2731,1-11147,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11147.jpg
1,60754,11148,2732,1-11148,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11148.jpg
1,60754,11149,2733,1-11149,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11149.jpg
1,60754,11150,2734,1-11150,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11150.jpg
1,60754,11151,2735,1-11151,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11151.jpg
1,60754,11152,2736,1-11152,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11152.jpg
1,60754,11153,2737,1-11153,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11153.jpg
1,60754,11154,2738,1-11154,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11154.jpg
1,60754,11155,2739,1-11155,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11155.jpg
1,60754,11156,2740,1-11156,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11156.jpg
1,60754,11157,2741,1-11157,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11157.jpg
1,60754,11158,2742,1-11158,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11158.jpg
1,60754,11159,2743,1-11159,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11159.jpg
1,60754,11160,2744,1-11160,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11160.jpg
1,60754,11161,2745,1-11161,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11161.jpg
1,60754,11162,2746,1-11162,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11162.jpg
1,60754,11163,2747,1-11163,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11163.jpg
1,60754,11164,2748,1-11164,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11164.jpg
1,60754,11165,2749,1-11165,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11165.jpg
1,60754,11166,2750,1-11166,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11166.jpg
1,60754,11167,2751,1-11167,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11167.jpg
1,60754,11168,2752,1-11168,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11168.jpg
1,60754,11169,2753,1-11169,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11169.jpg
1,60754,11170,2754,1-11170,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11170.jpg
1,60754,11171,2755,1-11171,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11171.jpg
1,60754,11172,2756,1-11172,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11172.jpg
1,60754,11173,2757,1-11173,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11173.jpg
1,60754,11174,2758,1-11174,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11174.jpg
1,60754,11175,2759,1-11175,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11175.jpg
1,60754,11176,2760,1-11176,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11176.jpg
1,60754,11177,2761,1-11177,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11177.jpg
1,60754,11178,2762,1-11178,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11178.jpg
1,60754,11179,2763,1-11179,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11179.jpg
1,60754,11180,2764,1-11180,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11180.jpg
1,60754,11181,2765,1-11181,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11181.jpg
1,60754,11182,2766,1-11182,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11182.jpg
1,60754,11183,2767,1-11183,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11183.jpg
1,60754,11184,2768,1-11184,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11184.jpg
1,60754,11185,2769,1-11185,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11185.jpg
1,60754,11186,2770,1-11186,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11186.jpg
1,60754,11187,2771,1-11187,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11187.jpg
1,60754,11188,2772,1-11188,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11188.jpg
1,60754,11189,2773,1-11189,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11189.jpg
1,60754,11190,2774,1-11190,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11190.jpg
1,60754,11191,2775,1-11191,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11191.jpg
1,60754,11192,2776,1-11192,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11192.jpg
1,60754,11193,2777,1-11193,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11193.jpg
1,60754,11194,2778,1-11194,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11194.jpg
1,60754,11195,2779,1-11195,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11195.jpg
1,60754,11196,2780,1-11196,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11196.jpg
1,60754,11197,2781,1-11197,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11197.jpg
1,60754,11198,2782,1-11198,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11198.jpg
1,60754,11199,2783,1-11199,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11199.jpg
1,60754,11200,2784,1-11200,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11200.jpg
1,60754,11201,2785,1-11201,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11201.jpg
1,60754,11202,2786,1-11202,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11202.jpg
1,60754,11203,2787,1-11203,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11203.jpg
1,60754,11204,2788,1-11204,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11204.jpg
1,60754,11205,2789,1-11205,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11205.jpg
1,60754,11206,2790,1-11206,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11206.jpg
1,60754,11207,2791,1-11207,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11207.jpg
1,60754,11208,2792,1-11208,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11208.jpg
1,60754,11209,2793,1-11209,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11209.jpg
1,60754,11210,2794,1-11210,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11210.jpg
1,60754,11211,2795,1-11211,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11211.jpg
1,60754,11212,2796,1-11212,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11212.jpg
1,60754,11213,2797,1-11213,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11213.jpg
1,60754,11214,2798,1-11214,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11214.jpg
1,60754,11215,2799,1-11215,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11215.jpg
1,60754,11216,2800,1-11216,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11216.jpg
1,60754,11217,2801,1-11217,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11217.jpg
1,60754,11218,2802,1-11218,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11218.jpg
1,60754,11219,2803,1-11219,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11219.jpg
1,60754,11220,2804,1-11220,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11220.jpg
1,60754,11221,2805,1-11221,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11221.jpg
1,60754,11222,2806,1-11222,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11222.jpg
1,60754,11223,2807,1-11223,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11223.jpg
1,60754,11224,2808,1-11224,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11224.jpg
1,60754,11225,2809,1-11225,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11225.jpg
1,60754,11226,2810,1-11226,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11226.jpg
1,60754,11227,2811,1-11227,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11227.jpg
1,60754,11228,2812,1-11228,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11228.jpg
1,60754,11229,2813,1-11229,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11229.jpg
1,60754,11230,2814,1-11230,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11230.jpg
1,60754,11231,2815,1-11231,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11231.jpg
1,60754,11232,2816,1-11232,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11232.jpg
1,60754,11233,2817,1-11233,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11233.jpg
1,60754,11234,2818,1-11234,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11234.jpg
1,60754,11235,2819,1-11235,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11235.jpg
1,60754,11236,2820,1-11236,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11236.jpg
1,60754,11237,2821,1-11237,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11237.jpg
1,60754,11238,2822,1-11238,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11238.jpg
1,60754,11239,2823,1-11239,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11239.jpg
1,60754,11240,2824,1-11240,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11240.jpg
1,60754,11241,2825,1-11241,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11241.jpg
1,60754,11242,2826,1-11242,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11242.jpg
1,60754,11243,2827,1-11243,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11243.jpg
1,60754,11244,2828,1-11244,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11244.jpg
1,60754,11245,2829,1-11245,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11245.jpg
1,60754,11246,2830,1-11246,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11246.jpg
1,60754,11247,2831,1-11247,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11247.jpg
1,60754,11248,2832,1-11248,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11248.jpg
1,60754,11249,2833,1-11249,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11249.jpg
1,60754,11250,2834,1-11250,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11250.jpg
1,60754,11251,2835,1-11251,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11251.jpg
1,60754,11252,2836,1-11252,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11252.jpg
1,60754,11253,2837,1-11253,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11253.jpg
1,60754,11254,2838,1-11254,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11254.jpg
1,60754,11255,2839,1-11255,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11255.jpg
1,60754,11256,2840,1-11256,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11256.jpg
1,60754,11257,2841,1-11257,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11257.jpg
1,60754,11258,2842,1-11258,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11258.jpg
1,60754,11259,2843,1-11259,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11259.jpg
1,60754,11260,2844,1-11260,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11260.jpg
1,60754,11261,2845,1-11261,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11261.jpg
1,60754,11262,2846,1-11262,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11262.jpg
1,60754,11263,2847,1-11263,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11263.jpg
1,60754,11264,2848,1-11264,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11264.jpg
1,60754,11265,2849,1-11265,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11265.jpg
1,60754,11266,2850,1-11266,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11266.jpg
1,60754,11267,2851,1-11267,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11267.jpg
1,60754,11268,2852,1-11268,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11268.jpg
1,60754,11269,2853,1-11269,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11269.jpg
1,60754,11270,2854,1-11270,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11270.jpg
1,60754,11271,2855,1-11271,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11271.jpg
1,60754,11272,2856,1-11272,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11272.jpg
1,60754,11273,2857,1-11273,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11273.jpg
1,60754,11274,2858,1-11274,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11274.jpg
1,60754,11275,2859,1-11275,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11275.jpg
1,60754,11276,2860,1-11276,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11276.jpg
1,60754,11277,2861,1-11277,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11277.jpg
1,60754,11278,2862,1-11278,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11278.jpg
1,60754,11279,2863,1-11279,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11279.jpg
1,60754,11280,2864,1-11280,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11280.jpg
1,60754,11281,2865,1-11281,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11281.jpg
1,60754,11282,2866,1-11282,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11282.jpg
1,60754,11283,2867,1-11283,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11283.jpg
1,60754,11284,2868,1-11284,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11284.jpg
1,60754,11285,2869,1-11285,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11285.jpg
1,60754,11286,2870,1-11286,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11286.jpg
1,60754,11287,2871,1-11287,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11287.jpg
1,60754,11288,2872,1-11288,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11288.jpg
1,60754,11289,2873,1-11289,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11289.jpg
1,60754,11290,2874,1-11290,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11290.jpg
1,60754,11291,2875,1-11291,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11291.jpg
1,60754,11292,2876,1-11292,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11292.jpg
1,60754,11293,2877,1-11293,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11293.jpg
1,60754,11294,2878,1-11294,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11294.jpg
1,60754,11295,2879,1-11295,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11295.jpg
1,60754,11296,2880,1-11296,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11296.jpg
1,60754,11297,2881,1-11297,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11297.jpg
1,60754,11298,2882,1-11298,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11298.jpg
1,60754,11299,2883,1-11299,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11299.jpg
1,60754,11300,2884,1-11300,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11300.jpg
1,60754,11301,2885,1-11301,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11301.jpg
1,60754,11302,2886,1-11302,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11302.jpg
1,60754,11303,2887,1-11303,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11303.jpg
1,60754,11304,2888,1-11304,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11304.jpg
1,60754,11305,2889,1-11305,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11305.jpg
1,60754,11306,2890,1-11306,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11306.jpg
1,60754,11307,2891,1-11307,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11307.jpg
1,60754,11308,2892,1-11308,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11308.jpg
1,60754,11309,2893,1-11309,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11309.jpg
1,60754,11310,2894,1-11310,/home/dingchaofan/dataset/starfish/data/train_images/video_1/11310.jpg
