video_id,sequence,video_frame,sequence_frame,image_id,annotations,NumBBox,bboxes,image_path,fold
1,8503,5634,1806,1-5634,"[{'x': 590, 'y': 58, 'width': 27, 'height': 23}]",1,"[[590, 58, 27, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5634.jpg,0
1,8503,5635,1807,1-5635,"[{'x': 593, 'y': 59, 'width': 28, 'height': 23}]",1,"[[593, 59, 28, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5635.jpg,0
1,8503,5636,1808,1-5636,"[{'x': 596, 'y': 60, 'width': 29, 'height': 24}]",1,"[[596, 60, 29, 24]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5636.jpg,0
1,8503,5637,1809,1-5637,"[{'x': 600, 'y': 61, 'width': 30, 'height': 25}]",1,"[[600, 61, 30, 25]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5637.jpg,0
1,8503,5638,1810,1-5638,"[{'x': 603, 'y': 59, 'width': 30, 'height': 25}]",1,"[[603, 59, 30, 25]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5638.jpg,0
1,8503,5639,1811,1-5639,"[{'x': 606, 'y': 58, 'width': 31, 'height': 26}]",1,"[[606, 58, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5639.jpg,0
1,8503,5640,1812,1-5640,"[{'x': 610, 'y': 56, 'width': 32, 'height': 27}]",1,"[[610, 56, 32, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5640.jpg,0
1,8503,5641,1813,1-5641,"[{'x': 613, 'y': 55, 'width': 32, 'height': 28}]",1,"[[613, 55, 32, 28]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5641.jpg,0
1,8503,5642,1814,1-5642,"[{'x': 616, 'y': 54, 'width': 33, 'height': 28}]",1,"[[616, 54, 33, 28]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5642.jpg,0
1,8503,5643,1815,1-5643,"[{'x': 619, 'y': 52, 'width': 34, 'height': 29}]",1,"[[619, 52, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5643.jpg,0
1,8503,5644,1816,1-5644,"[{'x': 620, 'y': 55, 'width': 34, 'height': 29}]",1,"[[620, 55, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5644.jpg,0
1,8503,5645,1817,1-5645,"[{'x': 621, 'y': 57, 'width': 34, 'height': 29}]",1,"[[621, 57, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5645.jpg,0
1,8503,5646,1818,1-5646,"[{'x': 622, 'y': 60, 'width': 34, 'height': 29}]",1,"[[622, 60, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5646.jpg,0
1,8503,5647,1819,1-5647,"[{'x': 622, 'y': 62, 'width': 34, 'height': 29}]",1,"[[622, 62, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5647.jpg,0
1,8503,5648,1820,1-5648,"[{'x': 623, 'y': 65, 'width': 34, 'height': 29}]",1,"[[623, 65, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5648.jpg,0
1,8503,5649,1821,1-5649,"[{'x': 624, 'y': 67, 'width': 34, 'height': 29}]",1,"[[624, 67, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5649.jpg,0
1,8503,5650,1822,1-5650,"[{'x': 625, 'y': 82, 'width': 34, 'height': 29}]",1,"[[625, 82, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5650.jpg,0
1,8503,5651,1823,1-5651,"[{'x': 626, 'y': 97, 'width': 34, 'height': 29}]",1,"[[626, 97, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5651.jpg,0
1,8503,5652,1824,1-5652,"[{'x': 759, 'y': 9, 'width': 27, 'height': 20}, {'x': 627, 'y': 112, 'width': 34, 'height': 29}]",2,"[[759, 9, 27, 20], [627, 112, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5652.jpg,0
1,8503,5653,1825,1-5653,"[{'x': 760, 'y': 24, 'width': 27, 'height': 20}, {'x': 628, 'y': 128, 'width': 34, 'height': 29}]",2,"[[760, 24, 27, 20], [628, 128, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5653.jpg,0
1,8503,5654,1826,1-5654,"[{'x': 761, 'y': 39, 'width': 27, 'height': 20}, {'x': 630, 'y': 143, 'width': 34, 'height': 29}]",2,"[[761, 39, 27, 20], [630, 143, 34, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5654.jpg,0
1,8503,5655,1827,1-5655,"[{'x': 762, 'y': 54, 'width': 27, 'height': 20}, {'x': 631, 'y': 158, 'width': 34, 'height': 29}, {'x': 428, 'y': 266, 'width': 28, 'height': 23}]",3,"[[762, 54, 27, 20], [631, 158, 34, 29], [428, 266, 28, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5655.jpg,0
1,8503,5656,1828,1-5656,"[{'x': 763, 'y': 69, 'width': 27, 'height': 20}, {'x': 631, 'y': 168, 'width': 34, 'height': 29}, {'x': 425, 'y': 283, 'width': 28, 'height': 23}]",3,"[[763, 69, 27, 20], [631, 168, 34, 29], [425, 283, 28, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5656.jpg,0
1,8503,5657,1829,1-5657,"[{'x': 764, 'y': 84, 'width': 27, 'height': 20}, {'x': 631, 'y': 177, 'width': 34, 'height': 29}, {'x': 423, 'y': 297, 'width': 30, 'height': 23}]",3,"[[764, 84, 27, 20], [631, 177, 34, 29], [423, 297, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5657.jpg,0
1,8503,5658,1830,1-5658,"[{'x': 767, 'y': 89, 'width': 27, 'height': 21}, {'x': 632, 'y': 187, 'width': 34, 'height': 29}, {'x': 422, 'y': 301, 'width': 30, 'height': 23}]",3,"[[767, 89, 27, 21], [632, 187, 34, 29], [422, 301, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5658.jpg,0
1,8503,5659,1831,1-5659,"[{'x': 769, 'y': 93, 'width': 27, 'height': 21}, {'x': 632, 'y': 197, 'width': 34, 'height': 29}, {'x': 422, 'y': 306, 'width': 30, 'height': 23}]",3,"[[769, 93, 27, 21], [632, 197, 34, 29], [422, 306, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5659.jpg,0
1,8503,5660,1832,1-5660,"[{'x': 772, 'y': 95, 'width': 27, 'height': 22}, {'x': 632, 'y': 202, 'width': 34, 'height': 29}, {'x': 421, 'y': 310, 'width': 30, 'height': 23}]",3,"[[772, 95, 27, 22], [632, 202, 34, 29], [421, 310, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5660.jpg,0
1,8503,5661,1833,1-5661,"[{'x': 775, 'y': 97, 'width': 27, 'height': 22}, {'x': 633, 'y': 206, 'width': 34, 'height': 29}, {'x': 420, 'y': 315, 'width': 30, 'height': 23}]",3,"[[775, 97, 27, 22], [633, 206, 34, 29], [420, 315, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5661.jpg,0
1,8503,5662,1834,1-5662,"[{'x': 779, 'y': 99, 'width': 28, 'height': 23}, {'x': 635, 'y': 208, 'width': 35, 'height': 29}, {'x': 419, 'y': 320, 'width': 30, 'height': 23}]",3,"[[779, 99, 28, 23], [635, 208, 35, 29], [419, 320, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5662.jpg,0
1,8503,5663,1835,1-5663,"[{'x': 782, 'y': 101, 'width': 28, 'height': 23}, {'x': 637, 'y': 209, 'width': 35, 'height': 29}, {'x': 420, 'y': 319, 'width': 30, 'height': 23}]",3,"[[782, 101, 28, 23], [637, 209, 35, 29], [420, 319, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5663.jpg,0
1,8503,5664,1836,1-5664,"[{'x': 785, 'y': 103, 'width': 28, 'height': 24}, {'x': 640, 'y': 211, 'width': 36, 'height': 29}, {'x': 422, 'y': 319, 'width': 30, 'height': 23}]",3,"[[785, 103, 28, 24], [640, 211, 36, 29], [422, 319, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5664.jpg,0
1,8503,5665,1837,1-5665,"[{'x': 788, 'y': 104, 'width': 28, 'height': 25}, {'x': 642, 'y': 212, 'width': 37, 'height': 30}, {'x': 423, 'y': 318, 'width': 30, 'height': 23}]",3,"[[788, 104, 28, 25], [642, 212, 37, 30], [423, 318, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5665.jpg,0
1,8503,5666,1838,1-5666,"[{'x': 791, 'y': 106, 'width': 28, 'height': 25}, {'x': 644, 'y': 214, 'width': 38, 'height': 30}, {'x': 424, 'y': 317, 'width': 30, 'height': 23}]",3,"[[791, 106, 28, 25], [644, 214, 38, 30], [424, 317, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5666.jpg,0
1,8503,5667,1839,1-5667,"[{'x': 795, 'y': 108, 'width': 29, 'height': 26}, {'x': 647, 'y': 215, 'width': 38, 'height': 30}, {'x': 425, 'y': 317, 'width': 30, 'height': 23}]",3,"[[795, 108, 29, 26], [647, 215, 38, 30], [425, 317, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5667.jpg,0
1,8503,5668,1840,1-5668,"[{'x': 800, 'y': 105, 'width': 29, 'height': 26}, {'x': 649, 'y': 217, 'width': 39, 'height': 30}, {'x': 427, 'y': 316, 'width': 30, 'height': 23}]",3,"[[800, 105, 29, 26], [649, 217, 39, 30], [427, 316, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5668.jpg,0
1,8503,5669,1841,1-5669,"[{'x': 805, 'y': 103, 'width': 29, 'height': 26}, {'x': 653, 'y': 214, 'width': 39, 'height': 30}, {'x': 428, 'y': 316, 'width': 30, 'height': 23}]",3,"[[805, 103, 29, 26], [653, 214, 39, 30], [428, 316, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5669.jpg,0
1,8503,5670,1842,1-5670,"[{'x': 811, 'y': 100, 'width': 29, 'height': 26}, {'x': 656, 'y': 211, 'width': 39, 'height': 30}, {'x': 430, 'y': 312, 'width': 30, 'height': 23}]",3,"[[811, 100, 29, 26], [656, 211, 39, 30], [430, 312, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5670.jpg,0
1,8503,5671,1843,1-5671,"[{'x': 854, 'y': 108, 'width': 37, 'height': 27}, {'x': 816, 'y': 97, 'width': 29, 'height': 26}, {'x': 660, 'y': 208, 'width': 39, 'height': 30}, {'x': 432, 'y': 309, 'width': 30, 'height': 23}]",4,"[[854, 108, 37, 27], [816, 97, 29, 26], [660, 208, 39, 30], [432, 309, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5671.jpg,0
1,8503,5672,1844,1-5672,"[{'x': 861, 'y': 108, 'width': 37, 'height': 27}, {'x': 822, 'y': 94, 'width': 29, 'height': 26}, {'x': 664, 'y': 206, 'width': 39, 'height': 30}, {'x': 435, 'y': 306, 'width': 30, 'height': 23}]",4,"[[861, 108, 37, 27], [822, 94, 29, 26], [664, 206, 39, 30], [435, 306, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5672.jpg,0
1,8503,5673,1845,1-5673,"[{'x': 868, 'y': 107, 'width': 37, 'height': 27}, {'x': 829, 'y': 95, 'width': 30, 'height': 28}, {'x': 667, 'y': 202, 'width': 40, 'height': 31}, {'x': 437, 'y': 303, 'width': 30, 'height': 23}]",4,"[[868, 107, 37, 27], [829, 95, 30, 28], [667, 202, 40, 31], [437, 303, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5673.jpg,0
1,8503,5674,1846,1-5674,"[{'x': 876, 'y': 107, 'width': 37, 'height': 27}, {'x': 836, 'y': 95, 'width': 32, 'height': 30}, {'x': 673, 'y': 205, 'width': 41, 'height': 32}, {'x': 440, 'y': 299, 'width': 30, 'height': 23}]",4,"[[876, 107, 37, 27], [836, 95, 32, 30], [673, 205, 41, 32], [440, 299, 30, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5674.jpg,0
1,8503,5675,1847,1-5675,"[{'x': 883, 'y': 106, 'width': 37, 'height': 27}, {'x': 843, 'y': 95, 'width': 33, 'height': 32}, {'x': 680, 'y': 208, 'width': 42, 'height': 34}, {'x': 444, 'y': 307, 'width': 32, 'height': 23}]",4,"[[883, 106, 37, 27], [843, 95, 33, 32], [680, 208, 42, 34], [444, 307, 32, 23]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5675.jpg,0
1,8503,5676,1848,1-5676,"[{'x': 892, 'y': 115, 'width': 37, 'height': 27}, {'x': 850, 'y': 96, 'width': 35, 'height': 34}, {'x': 686, 'y': 210, 'width': 43, 'height': 35}, {'x': 449, 'y': 315, 'width': 33, 'height': 24}]",4,"[[892, 115, 37, 27], [850, 96, 35, 34], [686, 210, 43, 35], [449, 315, 33, 24]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5676.jpg,0
1,8503,5677,1849,1-5677,"[{'x': 902, 'y': 124, 'width': 37, 'height': 27}, {'x': 859, 'y': 106, 'width': 35, 'height': 34}, {'x': 693, 'y': 220, 'width': 43, 'height': 35}, {'x': 454, 'y': 323, 'width': 35, 'height': 25}]",4,"[[902, 124, 37, 27], [859, 106, 35, 34], [693, 220, 43, 35], [454, 323, 35, 25]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5677.jpg,0
1,8503,5678,1850,1-5678,"[{'x': 911, 'y': 132, 'width': 37, 'height': 27}, {'x': 867, 'y': 116, 'width': 35, 'height': 34}, {'x': 700, 'y': 231, 'width': 43, 'height': 35}, {'x': 459, 'y': 331, 'width': 36, 'height': 26}]",4,"[[911, 132, 37, 27], [867, 116, 35, 34], [700, 231, 43, 35], [459, 331, 36, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5678.jpg,0
1,8503,5679,1851,1-5679,"[{'x': 920, 'y': 141, 'width': 37, 'height': 27}, {'x': 876, 'y': 126, 'width': 35, 'height': 34}, {'x': 707, 'y': 241, 'width': 43, 'height': 35}, {'x': 464, 'y': 339, 'width': 38, 'height': 27}]",4,"[[920, 141, 37, 27], [876, 126, 35, 34], [707, 241, 43, 35], [464, 339, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5679.jpg,0
1,8503,5680,1852,1-5680,"[{'x': 929, 'y': 158, 'width': 38, 'height': 28}, {'x': 884, 'y': 143, 'width': 35, 'height': 34}, {'x': 713, 'y': 260, 'width': 43, 'height': 35}, {'x': 469, 'y': 359, 'width': 38, 'height': 27}]",4,"[[929, 158, 38, 28], [884, 143, 35, 34], [713, 260, 43, 35], [469, 359, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5680.jpg,0
1,8503,5681,1853,1-5681,"[{'x': 937, 'y': 174, 'width': 39, 'height': 29}, {'x': 893, 'y': 160, 'width': 35, 'height': 34}, {'x': 719, 'y': 279, 'width': 43, 'height': 35}, {'x': 474, 'y': 378, 'width': 38, 'height': 27}]",4,"[[937, 174, 39, 29], [893, 160, 35, 34], [719, 279, 43, 35], [474, 378, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5681.jpg,0
1,8503,5682,1854,1-5682,"[{'x': 946, 'y': 199, 'width': 40, 'height': 30}, {'x': 901, 'y': 184, 'width': 35, 'height': 34}, {'x': 729, 'y': 305, 'width': 43, 'height': 35}, {'x': 481, 'y': 404, 'width': 38, 'height': 27}]",4,"[[946, 199, 40, 30], [901, 184, 35, 34], [729, 305, 43, 35], [481, 404, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5682.jpg,0
1,8503,5683,1855,1-5683,"[{'x': 954, 'y': 224, 'width': 41, 'height': 31}, {'x': 910, 'y': 208, 'width': 35, 'height': 34}, {'x': 738, 'y': 331, 'width': 43, 'height': 35}, {'x': 488, 'y': 430, 'width': 38, 'height': 27}]",4,"[[954, 224, 41, 31], [910, 208, 35, 34], [738, 331, 43, 35], [488, 430, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5683.jpg,0
1,8503,5684,1856,1-5684,"[{'x': 963, 'y': 249, 'width': 42, 'height': 32}, {'x': 918, 'y': 239, 'width': 35, 'height': 34}, {'x': 746, 'y': 359, 'width': 43, 'height': 35}, {'x': 494, 'y': 456, 'width': 38, 'height': 27}]",4,"[[963, 249, 42, 32], [918, 239, 35, 34], [746, 359, 43, 35], [494, 456, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5684.jpg,0
1,8503,5685,1857,1-5685,"[{'x': 969, 'y': 274, 'width': 42, 'height': 32}, {'x': 923, 'y': 261, 'width': 36, 'height': 34}, {'x': 750, 'y': 382, 'width': 44, 'height': 37}, {'x': 497, 'y': 482, 'width': 38, 'height': 27}]",4,"[[969, 274, 42, 32], [923, 261, 36, 34], [750, 382, 44, 37], [497, 482, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5685.jpg,0
1,8503,5686,1858,1-5686,"[{'x': 975, 'y': 300, 'width': 42, 'height': 32}, {'x': 928, 'y': 284, 'width': 37, 'height': 35}, {'x': 755, 'y': 406, 'width': 45, 'height': 39}, {'x': 499, 'y': 507, 'width': 38, 'height': 27}]",4,"[[975, 300, 42, 32], [928, 284, 37, 35], [755, 406, 45, 39], [499, 507, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5686.jpg,0
1,8503,5687,1859,1-5687,"[{'x': 982, 'y': 325, 'width': 42, 'height': 32}, {'x': 933, 'y': 306, 'width': 37, 'height': 36}, {'x': 759, 'y': 430, 'width': 46, 'height': 41}, {'x': 502, 'y': 533, 'width': 38, 'height': 27}]",4,"[[982, 325, 42, 32], [933, 306, 37, 36], [759, 430, 46, 41], [502, 533, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5687.jpg,0
1,8503,5688,1860,1-5688,"[{'x': 980, 'y': 342, 'width': 48, 'height': 32}, {'x': 935, 'y': 327, 'width': 38, 'height': 36}, {'x': 760, 'y': 447, 'width': 47, 'height': 42}, {'x': 499, 'y': 551, 'width': 38, 'height': 27}]",4,"[[980, 342, 48, 32], [935, 327, 38, 36], [760, 447, 47, 42], [499, 551, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5688.jpg,0
1,8503,5689,1861,1-5689,"[{'x': 981, 'y': 359, 'width': 46, 'height': 30}, {'x': 932, 'y': 343, 'width': 39, 'height': 37}, {'x': 760, 'y': 464, 'width': 48, 'height': 44}, {'x': 497, 'y': 559, 'width': 38, 'height': 27}]",4,"[[981, 359, 46, 30], [932, 343, 39, 37], [760, 464, 48, 44], [497, 559, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5689.jpg,0
1,8503,5690,1862,1-5690,"[{'x': 980, 'y': 371, 'width': 45, 'height': 28}, {'x': 932, 'y': 349, 'width': 39, 'height': 37}, {'x': 756, 'y': 470, 'width': 48, 'height': 44}, {'x': 494, 'y': 568, 'width': 38, 'height': 27}]",4,"[[980, 371, 45, 28], [932, 349, 39, 37], [756, 470, 48, 44], [494, 568, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5690.jpg,0
1,8503,5691,1863,1-5691,"[{'x': 976, 'y': 372, 'width': 54, 'height': 38}, {'x': 933, 'y': 354, 'width': 39, 'height': 37}, {'x': 753, 'y': 476, 'width': 48, 'height': 44}, {'x': 492, 'y': 576, 'width': 38, 'height': 27}]",4,"[[976, 372, 54, 38], [933, 354, 39, 37], [753, 476, 48, 44], [492, 576, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5691.jpg,0
1,8503,5692,1864,1-5692,"[{'x': 970, 'y': 373, 'width': 55, 'height': 32}, {'x': 929, 'y': 350, 'width': 39, 'height': 37}, {'x': 748, 'y': 471, 'width': 48, 'height': 44}, {'x': 487, 'y': 567, 'width': 38, 'height': 27}]",4,"[[970, 373, 55, 32], [929, 350, 39, 37], [748, 471, 48, 44], [487, 567, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5692.jpg,0
1,8503,5693,1865,1-5693,"[{'x': 967, 'y': 368, 'width': 53, 'height': 34}, {'x': 925, 'y': 346, 'width': 39, 'height': 37}, {'x': 743, 'y': 466, 'width': 48, 'height': 44}, {'x': 482, 'y': 558, 'width': 38, 'height': 27}]",4,"[[967, 368, 53, 34], [925, 346, 39, 37], [743, 466, 48, 44], [482, 558, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5693.jpg,0
1,8503,5694,1866,1-5694,"[{'x': 964, 'y': 365, 'width': 52, 'height': 32}, {'x': 921, 'y': 342, 'width': 39, 'height': 37}, {'x': 738, 'y': 461, 'width': 48, 'height': 44}, {'x': 476, 'y': 549, 'width': 38, 'height': 27}]",4,"[[964, 365, 52, 32], [921, 342, 39, 37], [738, 461, 48, 44], [476, 549, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5694.jpg,0
1,8503,5695,1867,1-5695,"[{'x': 961, 'y': 360, 'width': 50, 'height': 35}, {'x': 916, 'y': 337, 'width': 39, 'height': 37}, {'x': 733, 'y': 456, 'width': 48, 'height': 44}, {'x': 471, 'y': 541, 'width': 38, 'height': 27}]",4,"[[961, 360, 50, 35], [916, 337, 39, 37], [733, 456, 48, 44], [471, 541, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5695.jpg,0
1,8503,5696,1868,1-5696,"[{'x': 956, 'y': 356, 'width': 54, 'height': 34}, {'x': 908, 'y': 338, 'width': 49, 'height': 33}, {'x': 727, 'y': 451, 'width': 48, 'height': 44}, {'x': 466, 'y': 532, 'width': 38, 'height': 27}]",4,"[[956, 356, 54, 34], [908, 338, 49, 33], [727, 451, 48, 44], [466, 532, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5696.jpg,0
1,8503,5697,1869,1-5697,"[{'x': 958, 'y': 356, 'width': 50, 'height': 32}, {'x': 908, 'y': 338, 'width': 55, 'height': 31}, {'x': 726, 'y': 450, 'width': 48, 'height': 44}, {'x': 462, 'y': 527, 'width': 38, 'height': 27}]",4,"[[958, 356, 50, 32], [908, 338, 55, 31], [726, 450, 48, 44], [462, 527, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5697.jpg,0
1,8503,5698,1870,1-5698,"[{'x': 960, 'y': 356, 'width': 46, 'height': 32}, {'x': 908, 'y': 338, 'width': 55, 'height': 31}, {'x': 724, 'y': 448, 'width': 48, 'height': 44}, {'x': 457, 'y': 523, 'width': 38, 'height': 27}]",4,"[[960, 356, 46, 32], [908, 338, 55, 31], [724, 448, 48, 44], [457, 523, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5698.jpg,0
1,8503,5699,1871,1-5699,"[{'x': 960, 'y': 358, 'width': 48, 'height': 36}, {'x': 908, 'y': 339, 'width': 58, 'height': 33}, {'x': 722, 'y': 446, 'width': 48, 'height': 44}, {'x': 453, 'y': 518, 'width': 38, 'height': 27}]",4,"[[960, 358, 48, 36], [908, 339, 58, 33], [722, 446, 48, 44], [453, 518, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5699.jpg,0
1,8503,5700,1872,1-5700,"[{'x': 963, 'y': 363, 'width': 45, 'height': 32}, {'x': 908, 'y': 341, 'width': 62, 'height': 35}, {'x': 720, 'y': 444, 'width': 48, 'height': 44}, {'x': 449, 'y': 514, 'width': 38, 'height': 27}]",4,"[[963, 363, 45, 32], [908, 341, 62, 35], [720, 444, 48, 44], [449, 514, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5700.jpg,0
1,8503,5701,1873,1-5701,"[{'x': 963, 'y': 368, 'width': 49, 'height': 31}, {'x': 908, 'y': 343, 'width': 65, 'height': 37}, {'x': 720, 'y': 450, 'width': 48, 'height': 44}, {'x': 447, 'y': 516, 'width': 38, 'height': 27}]",4,"[[963, 368, 49, 31], [908, 343, 65, 37], [720, 450, 48, 44], [447, 516, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5701.jpg,0
1,8503,5702,1874,1-5702,"[{'x': 962, 'y': 371, 'width': 54, 'height': 35}, {'x': 908, 'y': 345, 'width': 68, 'height': 39}, {'x': 720, 'y': 457, 'width': 48, 'height': 44}, {'x': 446, 'y': 519, 'width': 38, 'height': 27}]",4,"[[962, 371, 54, 35], [908, 345, 68, 39], [720, 457, 48, 44], [446, 519, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5702.jpg,0
1,8503,5703,1875,1-5703,"[{'x': 969, 'y': 380, 'width': 47, 'height': 34}, {'x': 910, 'y': 354, 'width': 64, 'height': 36}, {'x': 721, 'y': 463, 'width': 48, 'height': 44}, {'x': 444, 'y': 521, 'width': 38, 'height': 27}]",4,"[[969, 380, 47, 34], [910, 354, 64, 36], [721, 463, 48, 44], [444, 521, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5703.jpg,0
1,8503,5704,1876,1-5704,"[{'x': 971, 'y': 393, 'width': 52, 'height': 34}, {'x': 922, 'y': 366, 'width': 51, 'height': 36}, {'x': 721, 'y': 469, 'width': 48, 'height': 44}, {'x': 443, 'y': 524, 'width': 38, 'height': 27}]",4,"[[971, 393, 52, 34], [922, 366, 51, 36], [721, 469, 48, 44], [443, 524, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5704.jpg,0
1,8503,5705,1877,1-5705,"[{'x': 977, 'y': 404, 'width': 48, 'height': 37}, {'x': 919, 'y': 376, 'width': 64, 'height': 39}, {'x': 721, 'y': 475, 'width': 48, 'height': 44}, {'x': 442, 'y': 526, 'width': 38, 'height': 27}]",4,"[[977, 404, 48, 37], [919, 376, 64, 39], [721, 475, 48, 44], [442, 526, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5705.jpg,0
1,8503,5706,1878,1-5706,"[{'x': 977, 'y': 418, 'width': 52, 'height': 38}, {'x': 924, 'y': 392, 'width': 61, 'height': 38}, {'x': 720, 'y': 491, 'width': 48, 'height': 44}, {'x': 439, 'y': 539, 'width': 38, 'height': 27}]",4,"[[977, 418, 52, 38], [924, 392, 61, 38], [720, 491, 48, 44], [439, 539, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5706.jpg,0
1,8503,5707,1879,1-5707,"[{'x': 981, 'y': 435, 'width': 52, 'height': 40}, {'x': 925, 'y': 406, 'width': 58, 'height': 39}, {'x': 719, 'y': 507, 'width': 48, 'height': 44}, {'x': 436, 'y': 551, 'width': 38, 'height': 27}]",4,"[[981, 435, 52, 40], [925, 406, 58, 39], [719, 507, 48, 44], [436, 551, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5707.jpg,0
1,8503,5708,1880,1-5708,"[{'x': 986, 'y': 452, 'width': 52, 'height': 44}, {'x': 927, 'y': 419, 'width': 58, 'height': 40}, {'x': 718, 'y': 524, 'width': 48, 'height': 44}, {'x': 433, 'y': 563, 'width': 38, 'height': 27}]",4,"[[986, 452, 52, 44], [927, 419, 58, 40], [718, 524, 48, 44], [433, 563, 38, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/5708.jpg,0
